77.000000,49.000000,1.000000,0.000000,1.600000,0.702987,0.703785,-0.102444,0.641492,-0.565276,0.518605,0.307077,-0.430290,-0.848855
92.000000,57.000000,1.000000,0.000000,1.600000,0.771642,-0.593288,-0.229298,-0.251965,-0.616129,0.746257,-0.584022,-0.518068,-0.624919
103.000000,167.000000,1.000000,0.000000,1.600000,-0.869699,0.492923,0.025494,-0.017183,0.021384,-0.999624,-0.493283,-0.869810,-0.010128
49.000000,46.000000,2.000000,0.000000,1.600000,-0.592869,-0.769087,-0.238770,-0.766271,0.447584,0.460975,-0.247660,0.456260,-0.854688
111.000000,59.000000,2.000000,0.000000,1.600000,0.064856,0.884077,0.462820,-0.199335,0.465927,-0.862078,-0.977783,-0.036345,0.206446
17.000000,81.000000,2.000000,0.000000,1.600000,-0.977953,-0.073653,-0.195404,0.087535,-0.994143,-0.063377,-0.189592,-0.079084,0.978673
144.000000,125.000000,2.000000,0.000000,1.600000,-0.881199,0.187424,-0.434006,-0.143144,0.769173,0.622802,0.450554,0.610937,-0.650966
139.000000,168.000000,2.000000,0.000000,1.600000,-0.216680,0.974729,0.054339,-0.968451,-0.221636,0.113931,0.123095,-0.027938,0.992002
87.000000,45.000000,3.000000,0.000000,1.600000,0.185884,0.913430,-0.362067,0.866020,0.021771,0.499535,0.464173,-0.406413,-0.787002
84.000000,49.000000,3.000000,0.000000,1.600000,-0.136630,0.976037,0.169366,-0.752520,0.008926,-0.658509,-0.644241,-0.217423,0.733267
117.000000,58.000000,3.000000,0.000000,1.600000,-0.043894,-0.682492,0.729574,-0.178455,0.723889,0.666437,-0.982969,-0.100943,-0.153568
60.000000,93.000000,3.000000,0.000000,1.600000,-0.906043,0.325697,-0.270199,0.028878,-0.589414,-0.807315,-0.422199,-0.739265,0.524629
72.000000,99.000000,3.000000,0.000000,1.600000,-0.298957,-0.275883,0.913517,0.947563,0.027447,0.318388,-0.112912,0.960799,0.253211
53.000000,102.000000,3.000000,0.000000,1.600000,-0.783631,-0.558606,-0.271813,0.613191,-0.765674,-0.194271,-0.099599,-0.318910,0.942537
22.000000,118.000000,3.000000,0.000000,1.600000,0.436271,-0.879117,-0.191886,-0.899319,-0.433085,-0.060526,-0.029893,0.198972,-0.979549
173.000000,126.000000,3.000000,0.000000,1.600000,-0.961808,-0.233116,0.143469,-0.107571,0.803862,0.585008,-0.251704,0.547232,-0.798237
113.000000,133.000000,3.000000,0.000000,1.600000,0.791148,0.556254,0.254295,0.605125,-0.651426,-0.457677,-0.088930,0.515971,-0.851978
141.000000,163.000000,3.000000,0.000000,1.600000,-0.394015,-0.857637,-0.330471,-0.821329,0.489931,-0.292209,0.412518,0.156291,-0.897442
99.000000,48.000000,4.000000,0.000000,1.600000,-0.264067,-0.959774,0.095403,-0.789739,0.271942,0.549873,-0.553698,0.069860,-0.829782
124.000000,60.000000,4.000000,0.000000,1.600000,0.114735,-0.687337,0.717219,-0.238290,0.681865,0.691576,-0.964393,-0.250254,-0.085552
41.000000,94.000000,4.000000,0.000000,1.600000,-0.997361,-0.059122,-0.042139,0.063147,-0.992813,-0.101663,-0.035825,-0.104056,0.993926
125.000000,114.000000,4.000000,0.000000,1.600000,0.673929,0.583187,-0.453556,0.718323,-0.660763,0.217725,-0.172718,-0.472531,-0.864224
120.000000,146.000000,4.000000,0.000000,1.600000,0.530127,0.708090,0.466449,-0.833438,0.333914,0.440321,0.156033,-0.622182,0.767166
143.000000,162.000000,4.000000,0.000000,1.600000,-0.646129,-0.709737,-0.280697,-0.621018,0.702687,-0.347227,0.443682,-0.050035,-0.894786
95.000000,203.000000,4.000000,0.000000,1.600000,-0.998244,0.044466,-0.039146,0.045900,0.998278,-0.036538,0.037454,-0.038271,-0.998565
171.000000,70.000000,5.000000,0.000000,1.600000,-0.980024,0.187733,0.065642,-0.188984,-0.776267,-0.601411,-0.061949,-0.601802,0.796239
117.000000,96.000000,5.000000,0.000000,1.600000,0.518483,0.528690,-0.672058,0.649439,0.267794,0.711699,0.556241,-0.805465,-0.204506
106.000000,103.000000,5.000000,0.000000,1.600000,0.116720,-0.948225,-0.295374,0.917665,-0.010773,0.397209,-0.379825,-0.317416,0.868896
54.000000,122.000000,5.000000,0.000000,1.600000,0.642156,-0.722449,-0.256326,-0.500485,-0.648399,0.573667,-0.580646,-0.240097,-0.777948
129.000000,154.000000,5.000000,0.000000,1.600000,0.911522,0.330934,0.244152,-0.410646,0.700220,0.584006,0.022307,-0.632594,0.774162
48.000000,157.000000,5.000000,0.000000,1.600000,-0.846820,-0.251996,0.468396,-0.527242,0.513757,-0.676809,-0.070089,-0.820093,-0.567922
141.000000,160.000000,5.000000,0.000000,1.600000,0.330046,-0.912790,0.240589,0.833178,0.401494,0.380285,-0.443716,0.074942,0.893029
96.000000,201.000000,5.000000,0.000000,1.600000,-0.996242,-0.062221,-0.060246,-0.074603,0.969848,0.232011,0.043993,0.235634,-0.970846
130.000000,43.000000,6.000000,0.000000,1.600000,0.620761,0.653606,-0.432960,-0.701537,0.216545,-0.678936,-0.350001,0.725195,0.592952
60.000000,60.000000,6.000000,0.000000,1.600000,-0.008788,0.559573,0.828735,-0.218951,0.807579,-0.547610,-0.975696,-0.186265,0.115422
59.000000,61.000000,6.000000,0.000000,1.600000,-0.008830,0.711967,0.702158,-0.210240,0.685168,-0.697384,-0.977610,-0.153779,0.143634
122.000000,63.000000,6.000000,0.000000,1.600000,-0.022085,-0.571284,0.820455,-0.061670,0.819871,0.569217,-0.997852,-0.038027,-0.053338
145.000000,78.000000,6.000000,0.000000,1.600000,-0.754968,0.516342,0.404245,-0.419974,0.092730,-0.902786,-0.503632,-0.851347,0.146842
123.000000,84.000000,6.000000,0.000000,1.600000,-0.148433,0.985286,-0.084735,-0.510200,-0.149697,-0.846928,-0.847151,-0.082480,0.524912
112.000000,101.000000,6.000000,0.000000,1.600000,0.355149,-0.358010,-0.863538,0.930174,0.227222,0.288352,0.092982,-0.905649,0.413709
104.000000,112.000000,6.000000,0.000000,1.600000,0.462135,-0.260972,-0.847540,0.692762,-0.490415,0.528747,-0.553635,-0.831496,-0.045846
57.000000,114.000000,6.000000,0.000000,1.600000,0.472301,-0.806260,0.356196,-0.675172,-0.071140,0.734222,-0.566634,-0.587268,-0.577964
67.000000,137.000000,6.000000,0.000000,1.600000,0.817044,-0.567022,-0.104524,-0.479938,-0.769299,0.421710,-0.319529,-0.294391,-0.900686
151.000000,156.000000,6.000000,0.000000,1.600000,-0.907603,0.069439,0.414047,-0.293988,-0.809178,-0.508726,0.299712,-0.583446,0.754826
98.000000,157.000000,6.000000,0.000000,1.600000,0.952872,-0.265314,-0.147117,0.052970,-0.331987,0.941796,-0.298713,-0.905203,-0.302287
36.000000,158.000000,6.000000,0.000000,1.600000,0.642208,0.573759,-0.508300,-0.563241,0.803004,0.194793,0.519931,0.161198,0.838860
144.000000,162.000000,6.000000,0.000000,1.600000,-0.721056,-0.637770,-0.270789,-0.572921,0.768595,-0.284645,0.389665,-0.050105,-0.919593
139.000000,168.000000,6.000000,0.000000,1.600000,0.010424,0.982476,0.186097,-0.998105,-0.001063,0.061518,0.060638,-0.186386,0.980604
96.000000,46.000000,7.000000,0.000000,1.600000,-0.193568,-0.972060,0.132778,-0.801258,0.234731,0.550351,-0.566142,0.000141,-0.824308
17.000000,58.000000,7.000000,0.000000,1.600000,0.689791,0.182307,-0.700680,0.723214,-0.218844,0.655034,-0.033923,-0.958578,-0.282804
13.000000,63.000000,7.000000,0.000000,1.600000,0.775184,0.333032,-0.536824,0.630005,-0.470391,0.617921,-0.046730,-0.817204,-0.574451
114.000000,66.000000,7.000000,0.000000,1.600000,0.004027,0.818545,-0.574428,-0.193856,-0.562897,-0.803472,-0.981022,0.114592,0.156413
172.000000,69.000000,7.000000,0.000000,1.600000,-0.996823,0.051012,-0.061174,-0.029356,-0.949235,-0.313196,-0.074045,-0.310405,0.947716
47.000000,106.000000,7.000000,0.000000,1.600000,-0.719048,0.642313,0.265338,0.693301,0.689356,0.210051,-0.047994,0.334996,-0.940997
99.000000,157.000000,7.000000,0.000000,1.600000,0.857953,-0.467414,-0.213171,0.061915,-0.317845,0.946119,-0.509984,-0.824924,-0.243756
35.000000,158.000000,7.000000,0.000000,1.600000,0.705791,0.498278,-0.503565,-0.500256,0.853863,0.143745,0.501601,0.150457,0.851915
36.000000,159.000000,7.000000,0.000000,1.600000,0.636137,0.619508,-0.459934,-0.577594,0.777584,0.248492,0.511580,0.107580,0.852474
37.000000,160.000000,7.000000,0.000000,1.600000,0.570056,0.709092,-0.415000,-0.641727,0.699691,0.314035,0.513051,0.087299,0.853907
38.000000,161.000000,7.000000,0.000000,1.600000,0.504800,0.758784,-0.411612,-0.704121,0.637778,0.312175,0.499390,0.132238,0.856226
44.000000,181.000000,7.000000,0.000000,1.600000,-0.403565,0.025257,-0.914603,0.764880,-0.539240,-0.352392,-0.502090,-0.841774,0.198299
