95.000000,44.000000,3.000000,0.000000,1.600000,0.022701,0.964248,0.264028,-0.335272,0.256145,-0.906632,-0.941848,-0.067940,0.329100
66.000000,106.000000,3.000000,0.000000,1.600000,-0.330970,-0.584040,0.741186,0.438622,0.600229,0.668832,-0.835506,0.546464,0.057516
80.000000,53.000000,4.000000,0.000000,1.600000,0.253297,-0.898524,-0.358462,0.535580,0.438827,-0.721516,0.805602,-0.009227,0.592385
94.000000,63.000000,4.000000,0.000000,1.600000,0.035393,-0.128869,-0.991030,-0.818207,-0.573136,0.045307,-0.573833,0.809264,-0.125727
43.000000,79.000000,4.000000,0.000000,1.600000,0.615477,-0.709594,-0.343022,-0.059828,0.391903,-0.918059,0.785881,0.585567,0.198754
44.000000,81.000000,4.000000,0.000000,1.600000,-0.621091,-0.758743,0.196355,0.099949,0.171811,0.980047,-0.777339,0.628324,-0.030875
43.000000,68.000000,5.000000,0.000000,1.600000,0.636428,-0.747808,0.189057,0.108570,-0.155815,-0.981802,0.763657,0.645372,-0.017975
127.000000,111.000000,5.000000,0.000000,1.600000,0.493907,0.777939,-0.388416,0.293546,-0.569659,-0.767671,-0.818466,0.265140,-0.509720
123.000000,24.000000,7.000000,0.000000,1.600000,-0.400553,-0.098358,0.910979,0.261931,-0.965024,0.010976,0.878037,0.243010,0.412307
124.000000,25.000000,7.000000,0.000000,1.600000,-0.396859,0.026206,0.917506,0.243745,-0.960695,0.132869,0.884925,0.276368,0.374872
114.000000,28.000000,7.000000,0.000000,1.600000,0.330335,0.692959,-0.640849,-0.192095,-0.615395,-0.764453,-0.924109,0.375630,-0.070173
72.000000,46.000000,7.000000,0.000000,1.600000,-0.124283,-0.919634,-0.372594,-0.393050,-0.299160,0.869491,-0.911079,0.254511,-0.324282
79.000000,47.000000,7.000000,0.000000,1.600000,0.163263,-0.983135,-0.082409,0.361301,0.137308,-0.922284,0.918045,0.120801,0.377625
98.000000,66.000000,7.000000,0.000000,1.600000,0.042594,-0.967368,0.249770,0.661924,-0.159934,-0.732310,0.748360,0.196521,0.633512
101.000000,84.000000,7.000000,0.000000,1.600000,0.052111,-0.242548,-0.968739,0.011596,0.970138,-0.242274,0.998574,0.001392,0.053367
83.000000,85.000000,7.000000,0.000000,1.600000,-0.228848,0.973437,0.006949,0.155118,0.029418,0.987458,0.961024,0.227056,-0.157730
44.000000,97.000000,7.000000,0.000000,1.600000,-0.624933,-0.752775,0.206851,0.181723,0.117415,0.976315,-0.759233,0.647721,0.063421
45.000000,100.000000,7.000000,0.000000,1.600000,-0.607915,-0.781811,0.138605,0.185404,0.029968,0.982205,-0.772053,0.622795,0.126733
132.000000,107.000000,7.000000,0.000000,1.600000,0.586042,0.796675,-0.147864,0.227645,-0.337017,-0.913563,-0.777646,0.501726,-0.378865
127.000000,117.000000,7.000000,0.000000,1.600000,0.423641,0.875563,-0.232201,0.316571,-0.383284,-0.867684,-0.848712,0.294078,-0.439553
117.000000,29.000000,8.000000,0.000000,1.600000,0.321541,-0.268171,-0.908128,-0.277233,-0.943693,0.180513,-0.905402,0.193721,-0.377782
73.000000,43.000000,8.000000,0.000000,1.600000,-0.149668,-0.938969,-0.309737,-0.353009,-0.241872,0.903815,-0.923571,0.244613,-0.295264
78.000000,46.000000,8.000000,0.000000,1.600000,0.070618,-0.997178,-0.025478,0.358092,0.049181,-0.932390,0.931012,0.056720,0.360554
85.000000,83.000000,8.000000,0.000000,1.600000,-0.184695,0.946800,-0.263547,0.228392,0.302169,0.925490,0.955890,0.110741,-0.272051
131.000000,112.000000,8.000000,0.000000,1.600000,0.546227,0.756189,-0.360299,0.233735,-0.550650,-0.801344,-0.804366,0.353501,-0.477527
130.000000,115.000000,8.000000,0.000000,1.600000,0.496431,0.773731,-0.393569,0.264633,-0.566689,-0.780277,-0.826756,0.283203,-0.486077
129.000000,117.000000,8.000000,0.000000,1.600000,0.457528,0.843930,-0.280090,0.294365,-0.440984,-0.847869,-0.839057,0.305475,-0.450186
118.000000,27.000000,9.000000,0.000000,1.600000,0.355964,-0.426495,-0.831500,-0.290771,-0.896161,0.335182,-0.888111,0.122463,-0.443014
91.000000,85.000000,9.000000,0.000000,1.600000,0.709763,0.269596,-0.650811,0.280476,0.739330,0.612147,0.646196,-0.617016,0.449134
131.000000,116.000000,9.000000,0.000000,1.600000,0.510299,0.766629,-0.389710,0.259233,-0.569198,-0.780264,-0.819996,0.297143,-0.489197
130.000000,118.000000,9.000000,0.000000,1.600000,0.473305,0.844265,-0.251396,0.293698,-0.420297,-0.858540,-0.830496,0.332517,-0.446887
128.000000,121.000000,9.000000,0.000000,1.600000,0.420045,0.899596,-0.119535,0.338927,-0.277696,-0.898896,-0.841838,0.337063,-0.421542
137.000000,37.000000,10.000000,0.000000,1.600000,-0.622695,-0.105688,0.775294,0.208557,-0.977410,0.034267,0.754158,0.183031,0.630670
78.000000,51.000000,10.000000,0.000000,1.600000,0.061174,0.350157,-0.934691,-0.567819,-0.757940,-0.321105,-0.820877,0.550379,0.152460
137.000000,103.000000,10.000000,0.000000,1.600000,0.639449,0.667345,-0.381780,0.191656,-0.619255,-0.761441,-0.744562,0.413732,-0.523882
135.000000,109.000000,10.000000,0.000000,1.600000,0.612399,0.717835,-0.331181,0.192170,-0.541532,-0.818422,-0.766837,0.437557,-0.469579
51.000000,122.000000,10.000000,0.000000,1.600000,-0.414299,-0.873517,0.255587,0.340400,0.111725,0.933620,-0.844088,0.473799,0.251057
129.000000,122.000000,10.000000,0.000000,1.600000,0.435211,0.899108,-0.046850,0.339559,-0.212112,-0.916356,-0.833841,0.382900,-0.397614
90.000000,45.000000,11.000000,0.000000,1.600000,0.367514,0.847478,0.383033,0.327285,-0.503365,0.799693,0.870527,-0.168537,-0.462361
107.000000,82.000000,11.000000,0.000000,1.600000,0.115039,-0.166558,-0.979298,-0.601700,0.772729,-0.202107,0.790395,0.612493,-0.011324
102.000000,86.000000,11.000000,0.000000,1.600000,0.292213,0.924746,-0.243838,-0.824498,0.372788,0.425713,0.484576,0.076645,0.871385
133.000000,119.000000,11.000000,0.000000,1.600000,0.535452,0.834280,-0.131409,0.278803,-0.321479,-0.904942,-0.797221,0.447916,-0.404736
129.000000,125.000000,11.000000,0.000000,1.600000,0.420667,0.902562,0.091767,0.359109,-0.072771,-0.930454,-0.833115,0.424366,-0.354730
127.000000,127.000000,11.000000,0.000000,1.600000,0.378187,0.910853,0.165295,0.386093,0.007090,-0.922433,-0.841372,0.412671,-0.348992
125.000000,25.000000,12.000000,0.000000,1.600000,0.424959,0.039546,-0.904349,-0.457569,-0.852629,-0.252299,-0.781051,0.521019,-0.344237
126.000000,26.000000,12.000000,0.000000,1.600000,0.465796,0.323931,-0.823470,-0.441179,-0.721668,-0.533438,-0.767069,0.611771,-0.193239
127.000000,27.000000,12.000000,0.000000,1.600000,0.508806,0.505440,-0.696884,-0.433452,-0.548996,-0.714649,-0.743798,0.665683,-0.060248
107.000000,78.000000,12.000000,0.000000,1.600000,0.171767,0.424990,0.888752,0.892288,0.315231,-0.323190,-0.417514,0.848536,-0.325067
71.000000,85.000000,12.000000,0.000000,1.600000,-0.667643,-0.733580,0.126939,-0.567433,0.391037,-0.724644,0.481947,-0.555833,-0.677331
130.000000,126.000000,12.000000,0.000000,1.600000,0.446514,0.873266,0.195017,0.368180,0.019331,-0.929553,-0.815518,0.486860,-0.312888
128.000000,128.000000,12.000000,0.000000,1.600000,0.403718,0.870333,0.282015,0.398953,0.109924,-0.910359,-0.823316,0.480039,-0.302844
43.000000,33.000000,13.000000,0.000000,1.600000,-0.615961,0.139771,-0.775278,-0.337986,-0.935844,0.099812,-0.711588,0.323513,0.623683
81.000000,73.000000,13.000000,0.000000,1.600000,-0.485412,0.493749,0.721517,0.453338,-0.563508,0.690611,0.747569,0.662322,0.049699
100.000000,82.000000,13.000000,0.000000,1.600000,0.646512,0.688948,0.327677,-0.600794,0.195070,0.775238,0.470179,-0.698067,0.540031
117.000000,90.000000,13.000000,0.000000,1.600000,-0.742261,-0.166613,-0.649067,-0.670066,0.195729,0.716032,0.007741,0.966401,-0.256924
